population	serotype	average	Set1	Set2	Set3
qNSC	AAV8_A2	0.008766832441093959	0.007708568732243681	0.004586045366938488	0.014005883224099704
qNSC	AAV7_P5	0.008683040033581557	0.008110638048330064	0.00574875785994527	0.012189724192469338
qNSC	AAV9_A1	0.007738506529967691	0.009950806857127098	0.006626679453947258	0.006638033278828719
qNSC	AAV5_A2	0.006715958750491141	0.0028500679700594876	0.006982318184916663	0.01031549009649727
qNSC	AAV8_P5	0.006643632030692889	0.005196072489343509	0.008070167503668653	0.0066646560990665064
qNSC	AAV4_WT	0.006294488705364107	0.018873814182067197	3.1606087166637203e-6	6.491325308462334e-6
qNSC	AAVrh10_A6	0.005912981420835692	0.010397575514316136	0.003236551526892334	0.004104817221298607
qNSC	AAV7_A1	0.005526576127528035	0.0028904251054301623	0.005948012834608302	0.007741290442545642
qNSC	AAV5_A6	0.0050703199857623504	0.0054778050712283146	0.006182468157663707	0.0035506867283950304
qNSC	AAV9_P5	0.004385328736380063	0.0033886384599322947	0.005500819933924008	0.0042665278152838855
qNSC	AAVpo1_P4	0.003227745430860837	0.0011888520279832585	0.004130994753684661	0.0043633895109145915
qNSC	AAVrh10_P5	0.0028510262592003886	0.005300919768660785	0.001703288447047319	0.0015488705618930626
qNSC	AAV4_A1	0.0023988618953826027	2.0000912059536475e-5	0.005312039595117464	0.0018645451789708074
qNSC	AAV3_P4	0.002191694459150796	7.10724850429943e-5	4.830701597132703e-5	0.006455703876438067
qNSC	AAV4mut_P4	0.0021295174047971286	2.2304635886286283e-5	0.004542856826938178	0.0018233907515669216
qNSC	AAV4mut_P2	0.0019784406682462684	0	0.0059353220047388055	0
qNSC	AAVpo1_P5	0.0019331679026685544	0.0016077835509268979	0.002100775238105773	0.0020909449189729927
qNSC	AAV5_P5	0.0018348889633568622	0.002926231838739253	0.0017130322311395504	8.65402820191783e-4
qNSC	AAV5_P4	0.001605465795675457	0.001536985374214964	0.0025340580813480295	7.45353931463378e-4
qNSC	AAV2_A6	0.0015485893533547317	0.004478620845814863	1.3680916260812309e-6	1.657791226232515e-4
qNSC	AAV9_WT	0.0015419466221147813	7.173995103504343e-4	0.0031156992857488816	7.927410702450281e-4
qNSC	AAV2_WT	0.0014559740079105794	0.0016220180185320854	0.001063449783976787	0.0016824542212228657
qNSC	AAV8_A6	0.0014204691249116402	3.4217915805113474e-5	9.664058296509105e-4	0.003260783629278897
qNSC	AAV7_WT	0.00131754262222293	4.329253887018635e-5	0.0017351940164257711	0.0021741413113728326
qNSC	AAVrh10_A1	0.0010344449165874017	2.804786673619554e-5	0.0024003797359965708	6.749071470294388e-4
qNSC	AAV4mut_A1	0.0010319850746104504	1.3762908105298987e-5	0.0030690331394357903	1.3159176290262193e-5
qNSC	AAV2_A1	9.770646808106404e-4	1.8599318630687e-5	2.056442178879099e-5	0.0028920303020124436
qNSC	AAVrh10_WT	8.211292135072924e-4	2.878714136724513e-5	0.0015400591986900252	8.945413004646071e-4
qNSC	AAV3_WT	7.42023401233095e-4	1.2755963637572069e-5	4.844741090976741e-4	0.0017288401309640388
qNSC	AAV3_P5	6.939950684373143e-4	0.0020128426205038284	1.2028963761036592e-6	6.793968843201092e-5
qNSC	AAV2_P4	5.84626141593186e-4	6.7114289458377724e-6	0.0015450308198571411	2.021361759765793e-4
qNSC	AAV6_P2	5.070529522261471e-4	0	2.978201515876538e-4	0.0012233387050907877
qNSC	AAV2_A2	4.827854697980134e-4	5.616747574621244e-6	0.0011178328803249534	3.2490678149446546e-4
qNSC	AAV4mut_WT	4.480034489658882e-4	6.0308413205946265e-5	6.317078508344691e-5	0.0012205311486082715
qNSC	AAVpo1_A1	3.3085249087622744e-4	0	9.333244458370539e-4	5.9233026791628425e-5
qNSC	AAV2_P5	3.079212201877108e-4	7.617752143527438e-6	8.032503044751978e-4	1.1289560394440705e-4
qNSC	AAV8_A1	3.069048195931299e-4	0	9.207144587793897e-4	0
qNSC	AAV5_A1	2.7426517429797486e-4	1.1320676064785272e-6	7.096342621082458e-4	1.120291931792003e-4
qNSC	AAV1_P2	2.664875473798764e-4	0	7.994626421396291e-4	0
qNSC	AAV8_WT	2.641218659644456e-4	0	7.923655978933367e-4	0
qNSC	AAV12_A1	2.1713390414982074e-4	0	0	6.514017124494622e-4
qNSC	AAV5_WT	1.6112185963737337e-4	6.034364403950099e-6	4.542525847930769e-4	2.307862971509312e-5
qNSC	AAV4mut_A6	9.922489338236758e-5	5.824969847605608e-5	1.0575822254081638e-4	1.3366675913023028e-4
qNSC	AAVpo1_WT	6.68069940492074e-5	0	2.0042098214762222e-4	0
qNSC	AAV3_A6	3.153779143504176e-5	3.408360052603883e-6	1.586723745305585e-6	8.961829050721583e-5
qNSC	AAV12_P4	3.1275508476826916e-5	0	9.382652543048075e-5	0
qNSC	AAV4_P5	2.1755018599754316e-5	1.1871152609902287e-5	1.934268622987998e-5	3.405121695948068e-5
qNSC	AAV9_P2	1.9099077708860198e-5	2.1585418885914888e-5	1.5073274024768633e-5	2.0638540215897072e-5
qNSC	AAV2_P2	3.6815634571923382e-6	1.1044690371577015e-5	0	0
qNSC	AAV3_A2	9.137284821559224e-7	0	0	2.7411854464677672e-6
qNSC	AAV12_A2	0	0	0	0
qNSC	AAV12_A6	0	0	0	0
qNSC	AAV12_P2	0	0	0	0
qNSC	AAV3_A1	0	0	0	0
qNSC	AAV3_P2	0	0	0	0
qNSC	AAV4_A6	0	0	0	0
qNSC	AAV4mut_P5	0	0	0	0
qNSC	AAV4_P2	0	0	0	0
qNSC	AAV4_P4	0	0	0	0
qNSC	AAV5_P2	0	0	0	0
qNSC	AAV6_A2	0	0	0	0
qNSC	AAV6_A6	0	0	0	0
qNSC	AAV6_P5	0	0	0	0
