population	serotype	average	Set1	Set2	Set3
aNSC	AAV4mut_A1	0.001071032373735062	0.0031666982909723715	1.2276479887692185e-5	3.412235034512228e-5
aNSC	AAVpo1_P5	9.827028566424395e-4	6.463984595535006e-5	0.0016258810973236381	0.0012575876266483303
aNSC	AAV5_P5	9.683185691166969e-4	0.0018527225995292255	5.920062712196157e-4	4.602268366012494e-4
aNSC	AAV2_WT	7.288654067265226e-4	4.451331897391512e-4	8.324787719725269e-4	9.089842584678896e-4
aNSC	AAV5_P4	7.142638159496904e-4	5.383722627049768e-4	8.576515371509322e-4	7.467676479931622e-4
aNSC	AAV4mut_P4	7.06153843113766e-4	4.832446991111436e-6	0.0014374628712218837	6.761662111283028e-4
aNSC	AAV9_P2	6.066171611851448e-4	0	8.80876909500183e-4	9.389745740552514e-4
aNSC	AAV2_P4	5.957467869464175e-4	5.816302006581999e-6	0.0011778592156680523	6.035648431646182e-4
aNSC	AAV2_A1	5.315026934776299e-4	1.6118661934104555e-5	4.831996545347963e-4	0.001095189763963989
aNSC	AAV3_WT	3.391596380657128e-4	6.448549214815697e-6	4.503905635178111e-4	5.606398014645115e-4
aNSC	AAV3_A6	3.224448479541067e-4	1.4768875282072512e-6	9.113145513195368e-4	5.454310501457604e-5
aNSC	AAVrh10_WT	3.014571745578433e-4	8.315899611905327e-6	2.4073180018209744e-4	6.553238238795272e-4
aNSC	AAV3_P5	2.2767136599606257e-4	1.1196294634457944e-6	3.872088637436528e-4	2.946856047810891e-4
aNSC	AAV4mut_WT	2.2519214180320056e-4	3.0487839388354333e-5	5.37949549700452e-5	5.912936310512022e-4
aNSC	AAV5_WT	2.0192351148375459e-4	2.091815979838898e-6	5.514512711543872e-4	5.2227447317037604e-5
aNSC	AAV5_A1	1.6474918861339425e-4	4.90539879382245e-7	3.7817066048057165e-4	1.1558636548022886e-4
aNSC	AAV2_P5	1.2398035488431314e-4	1.3203491368412962e-5	1.0192524021514601e-5	3.485450492630119e-4
aNSC	AAV2_P2	1.1200407736683259e-4	0	4.925918206205561e-6	3.310863138942922e-4
aNSC	AAV4mut_A6	7.937585348989214e-5	6.057687700128785e-5	9.352545576862465e-5	8.402522769976395e-5
aNSC	AAV2_A6	7.86495015979326e-5	0	2.3329905701463175e-4	2.649447779166036e-6
aNSC	AAVpo1_A1	4.097634893404257e-5	1.1422982850143783e-6	1.763609697598256e-6	1.2002313881951507e-4
aNSC	AAV8_WT	3.873839611887561e-5	0	1.1621518835662683e-4	0
aNSC	AAV4_WT	2.9573228756754183e-5	0	3.0279488182241424e-6	8.56917374520384e-5
aNSC	AAV3_A2	6.892625595338212e-6	0	0	2.0677876786014637e-5
aNSC	AAV4mut_P2	2.9114364890003556e-6	0	0	8.734309467001067e-6
aNSC	AAV3_P2	1.8777115363750731e-6	0	0	5.633134609125219e-6
aNSC	AAV8_A1	6.75915254628294e-7	0	2.027745763884882e-6	0
aNSC	AAVpo1_WT	3.818758484646772e-7	0	5.697588524261867e-7	5.758686929678448e-7
aNSC	AAV12_A1	0	0	0	0
aNSC	AAV12_A2	0	0	0	0
aNSC	AAV12_A6	0	0	0	0
aNSC	AAV12_P2	0	0	0	0
aNSC	AAV12_P4	0	0	0	0
aNSC	AAV12_P5	0	0	0	0
aNSC	AAV12_WT	0	0	0	0
aNSC	AAV3_A1	0	0	0	0
aNSC	AAV4_A2	0	0	0	0
aNSC	AAV4_A6	0	0	0	0
aNSC	AAV4mut_A2	0	0	0	0
aNSC	AAV4mut_P5	0	0	0	0
aNSC	AAV4_P2	0	0	0	0
aNSC	AAV4_P4	0	0	0	0
aNSC	AAV5_P2	0	0	0	0
aNSC	AAV6_A1	0	0	0	0
aNSC	AAV6_A2	0	0	0	0
aNSC	AAV6_A6	0	0	0	0
